country region code,country region,sub region 1,sub region 2,metro area,iso 3166_2 code,census fips code,place id,date,retail and recreation percent change from baseline,grocery and pharmacy percent change from baseline,parks percent change from baseline,transit stations percent change from baseline,workplaces percent change from baseline,residential percent change from baseline
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/13/2020,-11,2,-2,-27,-20,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/14/2020,-8,4,-4,-27,-19,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/15/2020,-11,2,-4,-28,-19,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/16/2020,-12,2,-12,-30,-19,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/17/2020,-11,5,-7,-27,-10,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/18/2020,-12,1,-5,-31,-2,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/19/2020,-14,-3,-11,-31,-20,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/20/2020,-13,0,-7,-29,-20,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/21/2020,-12,0,-11,-30,-20,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/22/2020,-12,1,-5,-30,-21,8
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/23/2020,-15,-1,-15,-33,-21,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/24/2020,-11,4,-7,-28,-12,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/25/2020,-11,2,-4,-30,-4,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/26/2020,-9,2,-3,-28,-21,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/27/2020,-11,5,-6,-19,-22,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/28/2020,-6,11,8,-6,-36,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/29/2020,-6,5,51,-12,-57,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/30/2020,-15,-2,-1,-27,-41,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/31/2020,-28,-17,-20,-30,-23,8
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/1/2020,-11,4,-5,-16,-8,3
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/2/2020,-10,3,-9,-22,-22,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/3/2020,-9,5,-8,-24,-22,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/4/2020,-8,7,-7,-24,-21,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/5/2020,-11,3,-6,-28,-22,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/6/2020,-12,2,-13,-30,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/7/2020,-10,4,-6,-27,-13,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/8/2020,-10,2,-1,-28,-7,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/9/2020,-10,2,-4,-28,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/10/2020,-10,2,-6,-27,-22,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/11/2020,-8,6,-8,-26,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/12/2020,-10,2,-3,-28,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/13/2020,-13,0,-14,-29,-21,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/14/2020,-11,2,-9,-26,-13,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/15/2020,-12,-1,-5,-28,-8,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/16/2020,-9,2,-4,-27,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/17/2020,-12,0,-8,-26,-22,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/18/2020,-9,5,-5,-25,-21,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/19/2020,-13,-1,-9,-28,-22,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/20/2020,-14,1,-16,-29,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/21/2020,-12,2,-11,-28,-14,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/22/2020,-17,-6,-15,-31,-10,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/23/2020,-14,-3,-13,-29,-22,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/24/2020,-13,0,-11,-28,-22,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/25/2020,-12,2,-14,-27,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/26/2020,-12,2,-11,-28,-22,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/27/2020,-14,2,-18,-29,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/28/2020,-17,-3,-23,-30,-14,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/29/2020,-18,-7,-19,-30,-9,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,11/30/2020,-8,8,-8,-26,-21,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/1/2020,-9,9,-9,-26,-21,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/2/2020,-10,8,-13,-27,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/3/2020,-14,1,-15,-31,-21,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/4/2020,-15,0,-23,-29,-21,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/5/2020,-22,-8,-31,-32,-15,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/6/2020,-12,3,-18,-29,-8,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/7/2020,-13,1,-17,-29,-23,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/8/2020,-8,8,-10,-24,-22,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/9/2020,-12,1,-5,-30,-57,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/10/2020,-12,5,-8,-23,-21,8
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/11/2020,-19,-2,-23,-27,-20,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/12/2020,-25,-9,-30,-31,-13,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/13/2020,-18,-3,-18,-26,-5,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/14/2020,-9,7,-6,-22,-20,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/15/2020,-14,2,-13,-21,-21,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/16/2020,-10,8,-8,-19,-20,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/17/2020,-14,1,-7,-22,-20,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/18/2020,-18,-1,-21,-26,-21,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/19/2020,-13,5,-15,-21,-11,8
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/20/2020,-9,7,-5,-21,-3,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/21/2020,-7,8,3,-19,-21,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/22/2020,-8,8,4,-15,-22,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/23/2020,-4,16,5,-5,-21,8
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/24/2020,-5,14,16,-4,-40,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/25/2020,-15,0,7,-24,-55,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/26/2020,-15,2,-2,-26,-25,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/27/2020,-15,-1,-7,-23,-4,8
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/28/2020,-11,3,3,-22,-28,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/29/2020,-14,2,-2,-22,-29,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/30/2020,-14,6,-7,-16,-29,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,12/31/2020,-10,18,8,-20,-45,12
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/15/2020,2,3,16,5,6,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/16/2020,-10,-10,-15,-3,2,2
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/17/2020,-2,-1,-6,2,4,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/18/2020,-1,1,-3,3,3,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/19/2020,-1,-3,-2,3,3,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/20/2020,-2,-1,-2,5,2,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/21/2020,6,4,18,5,6,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/22/2020,2,3,11,5,6,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/23/2020,-7,-4,-11,-1,1,2
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/24/2020,-2,-1,-3,0,3,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/25/2020,-17,-7,-17,-12,-24,10
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/26/2020,2,5,3,4,3,-1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/27/2020,2,5,1,4,4,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/28/2020,9,12,7,8,6,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,2/29/2020,5,12,-1,9,8,-1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/1/2020,4,10,-11,6,6,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/2/2020,6,24,5,5,6,-1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/3/2020,3,17,-1,3,5,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/4/2020,-2,4,-8,1,4,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/5/2020,3,8,1,4,5,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/6/2020,10,11,19,5,8,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/7/2020,4,12,15,6,7,-1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/8/2020,0,6,1,3,6,0
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/9/2020,3,6,7,3,5,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/10/2020,1,6,2,3,4,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/11/2020,1,3,3,2,4,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/12/2020,-3,-2,-7,1,3,2
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/13/2020,8,9,16,2,5,1
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/14/2020,-12,2,-17,-8,5,2
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/15/2020,-20,3,-37,-19,5,4
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/16/2020,-18,-5,-23,-18,-10,7
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/17/2020,-16,3,-23,-27,-15,8
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/18/2020,-22,-3,-28,-32,-19,11
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/19/2020,-28,-12,-33,-38,-21,12
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/20/2020,-30,-11,-32,-42,-23,15
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/21/2020,-35,-5,-38,-40,-10,11
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/22/2020,-49,-22,-59,-49,-12,14
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/23/2020,-40,-19,-43,-53,-34,18
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/24/2020,-43,-18,-46,-56,-40,19
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/25/2020,-54,-29,-55,-69,-69,28
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/26/2020,-47,-24,-46,-60,-43,20
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/27/2020,-46,-17,-43,-61,-44,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/28/2020,-54,-21,-51,-58,-31,17
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/29/2020,-59,-28,-63,-60,-26,17
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/30/2020,-51,-26,-50,-63,-45,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,3/31/2020,-50,-21,-52,-62,-47,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/1/2020,-47,-16,-49,-62,-47,21
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/2/2020,-48,-19,-46,-63,-47,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/3/2020,-47,-19,-44,-63,-46,23
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/4/2020,-53,-21,-52,-60,-34,18
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/5/2020,-57,-27,-64,-62,-28,17
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/6/2020,-50,-30,-52,-63,-44,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/7/2020,-47,-18,-48,-62,-46,21
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/8/2020,-48,-23,-51,-63,-46,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/9/2020,-47,-17,-48,-61,-45,20
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/10/2020,-68,-46,-61,-79,-73,34
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/11/2020,-63,-34,-61,-69,-43,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/12/2020,-67,-39,-71,-70,-33,20
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/13/2020,-55,-31,-53,-69,-50,25
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/14/2020,-55,-28,-53,-68,-51,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/15/2020,-56,-30,-55,-68,-51,25
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/16/2020,-55,-29,-51,-69,-51,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/17/2020,-55,-28,-47,-70,-50,26
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/18/2020,-62,-34,-59,-66,-37,20
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/19/2020,-64,-36,-67,-67,-29,18
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/20/2020,-56,-32,-53,-69,-49,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/21/2020,-58,-33,-56,-69,-51,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/22/2020,-56,-31,-54,-67,-50,23
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/23/2020,-54,-24,-52,-65,-50,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/24/2020,-64,-37,-59,-73,-55,29
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/25/2020,-65,-35,-63,-69,-41,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/26/2020,-68,-43,-73,-72,-33,21
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/27/2020,-60,-38,-58,-71,-50,26
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/28/2020,-60,-34,-58,-70,-51,25
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/29/2020,-59,-35,-58,-70,-50,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,4/30/2020,-57,-28,-54,-68,-49,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/1/2020,-61,-28,-54,-76,-70,32
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/2/2020,-62,-29,-59,-67,-39,21
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/3/2020,-64,-34,-68,-68,-29,19
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/4/2020,-56,-31,-54,-68,-48,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/5/2020,-57,-29,-54,-68,-50,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/6/2020,-57,-31,-56,-68,-49,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/7/2020,-61,-29,-94,-73,-70,30
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/8/2020,-56,-24,-94,-65,-48,26
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/9/2020,-60,-25,-95,-62,-36,20
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/10/2020,-63,-31,-96,-64,-28,19
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/11/2020,-52,-21,-94,-63,-46,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/12/2020,-55,-24,-94,-64,-49,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/13/2020,-54,-22,-94,-63,-48,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/14/2020,-53,-20,-92,-64,-48,23
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/15/2020,-50,-14,-91,-65,-46,23
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/16/2020,-54,-14,-93,-60,-33,18
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/17/2020,-56,-18,-94,-62,-24,17
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/18/2020,-51,-22,-92,-64,-46,23
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/19/2020,-47,-8,-92,-61,-47,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/20/2020,-48,-14,-91,-61,-47,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/21/2020,-46,-1,-90,-65,-69,26
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/22/2020,-46,-4,-90,-63,-60,27
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/23/2020,-54,-6,-92,-57,-48,19
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/24/2020,-65,-34,-93,-61,-37,13
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/25/2020,-59,-28,-91,-73,-78,26
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/26/2020,-54,-21,-91,-66,-58,23
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/27/2020,-52,-21,-91,-65,-52,23
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/28/2020,-50,-17,-91,-64,-49,22
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/29/2020,-49,-16,-90,-64,-47,24
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/30/2020,-54,-18,-91,-60,-33,17
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,5/31/2020,-56,-23,-93,-60,-22,15
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/1/2020,-51,-18,-90,-69,-68,27
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/2/2020,-46,-14,-91,-58,-41,19
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/3/2020,-47,-16,-91,-59,-42,20
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/4/2020,-46,-14,-90,-59,-41,20
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/5/2020,-44,-13,-88,-58,-38,21
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/6/2020,-48,-13,-90,-55,-27,15
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/7/2020,-52,-18,-91,-56,-20,14
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/8/2020,-41,-14,-88,-53,-35,18
ID,Indonesia,Jakarta,,,ID-JK,,ChIJnUvjRenzaS4RILjULejFAAE,6/9/2020,-44,-16,-89,-54,-37,18
